Dune Field,Latitude,Longitude,Large Type,Large Wavelength (m),Large Width (m),Large Height (m),Small Type,Small Wavelength (m),Small Width (m),Small Height (m),Mean Resultant Flux Magnitude (m^2/yr),Mean of Flux Magnitudes (m^2/yr)
El Djouf,19.812639236450195,354.655517578125,l,701.9098209697166,6177.872542488313,23.81109060471938,l,372.9348760615026,1027.6133854626808,16.903145264525,6.881126337925314,12.469612233301989
Rub Al Khali,20.655731201171875,50.62489318847656,b,724.3352709418832,3212.4077945251897,13.031284542983958,b,724.3352709418832,3212.4077945251897,13.031284542983958,3.4921487939447267,6.097177744662308
Central Takla Makan,40.04682540893555,87.18731689453125,b,2312.903420765497,5600.315996312609,99.64497945040874,b,2312.903420765497,5600.315996312609,99.64497945040874,20.229613130540905,23.555432709151674
Central Takla Makan,39.484764099121094,82.68732452392578,l,994.9798058676628,14389.49809790116,33.73806390840611,b,502.9390548528193,1754.8821366555414,22.05425512313908,5.77257247005192,9.430838213933189
Central Grand Sand Sea,28.24355125427246,24.187450408935547,l,1625.373371225277,16066.92794556382,26.5913253959581,l,1625.373371225277,16066.92794556382,26.5913253959581,1.833145236553702,8.683813936231301
El Djouf,17.56439781188965,354.936767578125,b,417.96727744928864,594.8977201622675,12.36607499170598,b,417.96727744928864,594.8977201622675,12.36607499170598,6.975755339862775,14.65459454518098
An Nafud \& Ad Dahna,28.524580001831055,41.90616226196289,b,1133.1991584123612,2971.1477608157807,40.59483928311756,b,1133.1991584123612,2971.1477608157807,40.59483928311756,1.7103036368786573,6.617231621355218
Central Grand Sand Sea,28.80561065673828,24.468698501586914,s,1408.9567331285796,4831.61690332339,29.50801342848461,s,1408.9567331285796,4831.61690332339,29.50801342848461,2.3802296132791705,8.905062523853802
Idehan Murzuk,25.1522159576416,12.374974250793457,s,1921.4347035376131,4086.93099239953,152.55472375974935,s,1921.4347035376131,4086.93099239953,152.55472375974935,1.1190348070035714,7.484402590146497
Rub Al Khali,19.5316104888916,51.46864318847656,b,909.0499008599431,2356.449057653527,24.49335681115833,b,909.0499008599431,2356.449057653527,24.49335681115833,0.9846425016348817,4.654804400155357
Grand Erg Oriental,29.64870262145996,7.031235218048096,s,1564.20543342924,2724.3402718508705,68.260733954217,s,1564.20543342924,2724.3402718508705,68.260733954217,1.3152054483589752,16.825994585283546
Central Takla Makan,39.484764099121094,84.37482452392578,b,1443.3015598908203,4639.674480764044,48.116824209106994,b,1443.3015598908203,4639.674480764044,48.116824209106994,8.693687225567842,13.1390523394917
El Djouf,20.655731201171875,355.499267578125,b,1356.8787365523708,2915.9683362814217,24.715093328250987,b,1356.8787365523708,2915.9683362814217,24.715093328250987,7.309138584718418,11.955304290051986
El Djouf,20.37470054626465,355.499267578125,b,861.0324269724007,1615.9209660926747,22.804747950221927,b,861.0324269724007,1615.9209660926747,22.804747950221927,6.685559335578081,11.50343781288702
El Djouf,20.655731201171875,350.999267578125,l,1137.0188501710322,44355.190589569174,33.94274377033779,l,174.78367924876878,298.7588081711359,12.110225164291373,8.313550428000847,13.168556528518273
El Djouf,20.37470054626465,350.436767578125,l,1197.2365900396132,44511.10632610577,30.701979289752778,l,1197.2365900396132,44511.10632610577,30.701979289752778,10.256615801726657,15.98471381706373
Ergs Iguidi \& Chech,28.24355125427246,357.468017578125,l,2266.1427774655467,16420.394555542407,29.422730152679748,s,1388.8715035245796,2843.3953274756664,27.461214809167764,3.0888588011209976,22.63524183631759
El Djouf,17.283367156982422,354.655517578125,t,1022.7231374727488,1838.7571706330623,13.304191025559538,t,1022.7231374727488,1838.7571706330623,13.304191025559538,5.88126338805983,13.475675867039831
El Djouf,18.688518524169922,352.124267578125,t,580.6229377348175,1690.9778511354202,18.43824422901264,b,409.15211566776355,589.2561777341314,12.946001267179089,10.45384232837372,17.42505370681331
Central Grand Sand Sea,27.119428634643555,25.59369659423828,l,1345.2759558462847,18765.41732196602,40.39015942118588,s,916.8936088338753,5042.650097463471,33.75512056356708,2.051379552106633,5.385972085759929
Tengger Desert,39.203731536865234,104.3435287475586,b,2498.8523009012692,8082.721575904125,40.833632455371195,b,2498.8523009012692,8082.721575904125,40.833632455371195,5.502264040646886,22.273327089599345
Rub Al Khali,19.5316104888916,53.4373893737793,s,1675.6152968239794,3691.946257324828,118.98722640295297,s,1675.6152968239794,3691.946257324828,118.98722640295297,0.9397780608414144,3.777898308588256
Ergs Iguidi \& Chech,27.40045928955078,358.593017578125,l,1150.696803410164,26750.922060513512,19.581040124797884,l,956.257534007276,15522.076183693334,17.12488178161766,7.369883437720302,19.561167444361747
Grand Erg Oriental,30.21076202392578,6.749985694885254,s,1709.550839534136,4112.660901728699,34.94908642483525,s,1709.550839534136,4112.660901728699,34.94908642483525,1.5377400497308613,17.311739021707748
Munga-Thirri,-24.59015655517578,137.5309600830078,l,421.78343593316777,2589.0063087702238,14.907516610691069,l,227.89252503435347,456.83360287496157,10.626296165286657,11.211469786871742,17.85268354727541
El Djouf,22.3419132232666,353.811767578125,l,824.486408042223,6602.652442674396,35.40961611418153,l,304.3211871743725,601.4074267170402,16.920201919685976,10.00608255387976,15.725701931092043
Idehan Murzuk,24.59015655517578,13.499971389770508,l,1255.3835885538354,22946.90841090517,42.67575121275637,l,345.5592307234665,399.3943398625435,20.229193020914884,2.104377410065118,7.503874175701277
El Djouf,22.060882568359375,350.436767578125,l,1099.239915536812,15917.819972482206,36.45007207900093,b,335.1916651525337,625.8335522504924,17.039598505812794,5.569992271591357,9.235648667277163
Grand Erg Occidental,30.491792678833008,358.8742370605469,l,1986.6047157789862,23361.11024876633,27.80234791238724,l,1986.6047157789862,23361.11024876633,27.80234791238724,4.851312376671225,23.223969533676453
Ergs Iguidi \& Chech,26.557369232177734,358.311767578125,l,2014.9218388878426,35556.37548796716,51.97162827548706,l,2014.9218388878426,35556.37548796716,51.97162827548706,8.47678361412303,18.933386695636255
Grand Erg Occidental,29.929733276367188,359.1554870605469,s,1268.3425623214146,5040.723508357159,27.54649808497263,s,1268.3425623214146,5040.723508357159,27.54649808497263,6.5418769314407355,22.478946550656698
El Djouf,21.217792510986328,349.593017578125,l,1243.2114833626904,34018.90974839372,34.642066631937716,b,322.2845646026942,742.5330836920983,16.237935713247026,10.594164059191092,14.991925594384396
Grand Erg Oriental,31.05385398864746,9.281230926513672,b,2140.6114857088105,3347.4116050019097,60.82403230403244,b,2140.6114857088105,3347.4116050019097,60.82403230403244,4.709779193930204,21.653914660451967
Badain Jaran Desert,40.04682540893555,101.24978637695312,l,2495.8308143207187,18131.421309469963,166.86525743980636,l,2495.8308143207187,18131.421309469963,166.86525743980636,6.84952998998568,25.292082132132713
Rub Al Khali,19.812639236450195,50.62489318847656,l,768.6937615509477,6749.175861338602,18.642924090944327,b,366.15868420638543,1249.545268059386,10.848032682379316,1.7456096842697333,5.399628392709564
Central Takla Makan,39.76579284667969,86.34356689453125,b,1988.2434622141122,5528.096507886655,95.68783545306282,b,1988.2434622141122,5528.096507886655,95.68783545306282,17.913228684530523,21.48079429542793
Ramlat Al Sabatayn,15.597185134887695,46.12490463256836,l,817.5273887569455,7921.478380890484,20.792062641227023,b,327.5131623028885,711.6776309428672,10.779806061735421,2.488194694394929,6.120834160007714
El Djouf,18.407487869262695,352.968017578125,b,485.3344729488121,1350.8236810290293,11.939658612681637,b,485.3344729488121,1350.8236810290293,11.939658612681637,7.889337782117531,15.324006511304857
Trarza Reion Desert,17.283367156982422,344.811767578125,l,1197.8318047249595,31963.532699982974,33.78923387388903,l,1197.8318047249595,31963.532699982974,33.78923387388903,10.274038878183342,19.89052681491501
An Nafud \& Ad Dahna,28.24355125427246,41.062416076660156,b,1121.2033287567633,1654.465312473377,36.9276584235082,b,1121.2033287567633,1654.465312473377,36.9276584235082,2.4461068107118233,5.884621757376595
Central Grand Sand Sea,29.086641311645508,24.749948501586914,s,1426.3193741723371,5097.379211368509,34.57384001129383,s,1426.3193741723371,5097.379211368509,34.57384001129383,2.8197064428926786,9.158177726029892
Central Takla Makan,39.484764099121094,85.21857452392578,b,1119.0461950279946,5659.863152509726,39.315590146044535,b,1119.0461950279946,5659.863152509726,39.315590146044535,12.939307103088193,17.396987341150595
Grand Erg Oriental,31.896944046020508,9.281230926513672,b,1432.4805191202445,2576.614936378927,67.30556126520248,b,1432.4805191202445,2576.614936378927,67.30556126520248,9.480291008189491,27.31618366762282
Rub Al Khali,20.37470054626465,54.84363555908203,s,1332.5028220100355,1948.8567871126795,20.63855274477826,s,1332.5028220100355,1948.8567871126795,20.63855274477826,1.4685933129162454,6.0047483484189605
El Djouf,20.37470054626465,352.124267578125,l,972.1804847011143,17734.530092022695,19.88805991769541,l,353.1315444955895,1715.3148374469602,12.928944612018114,9.602986531270373,14.532876700415795
Ergs Iguidi \& Chech,25.1522159576416,357.749267578125,l,2051.689153648985,45966.06442116079,30.01971308331383,l,2051.689153648985,45966.06442116079,30.01971308331383,9.968194729026267,17.374033087447934
Trarza Reion Desert,17.56439781188965,344.811767578125,l,980.4831720839301,24795.15569161844,30.531412738143043,l,980.4831720839301,24795.15569161844,30.531412738143043,10.112096298454242,20.611652182025058
El Djouf,19.812639236450195,352.405517578125,b,461.4649657512963,949.9995097057927,13.32124768072051,b,461.4649657512963,949.9995097057927,13.32124768072051,9.418563059499238,14.332867832484716
East Registan Desert,30.491792678833008,65.81236267089844,b,2045.9892068170223,6618.361075332048,86.88660139000037,b,2045.9892068170223,6618.361075332048,86.88660139000037,2.5431429506436483,4.038733603825904
East Registan Desert,30.21076202392578,65.53111267089844,b,1577.979388879249,5514.597401843737,42.70986452307831,b,1577.979388879249,5514.597401843737,42.70986452307831,3.6297364764011797,5.62406886779965
El Djouf,19.5316104888916,351.843017578125,b,385.6052843158828,792.0074899957647,16.033255851315342,b,275.315834725627,454.90656609574427,10.148709820779391,8.939248575581715,14.195564411256269
Rub Al Khali,17.56439781188965,46.12490463256836,l,1132.68131255155,26469.406693197187,41.49884200664917,l,1132.68131255155,26469.406693197187,41.49884200664917,1.7296329865878335,4.565108945308207
Rub Al Khali,22.622943878173828,53.7186393737793,b,2061.7722110337277,4663.865347140556,100.31018900168672,b,2061.7722110337277,4663.865347140556,100.31018900168672,5.191211304088557,8.536868522444914
Central Grand Sand Sea,26.276338577270508,25.31244659423828,l,1006.0859435389773,6601.923471991201,38.13868093993734,l,1006.0859435389773,6601.923471991201,38.13868093993734,1.2666771077696382,3.9713421661601536
El Djouf,22.3419132232666,350.436767578125,l,1468.9969623484762,34438.89237174134,36.876488458025285,l,872.3093632842364,8423.078289553374,29.30333356655293,5.989536612029901,10.214012426209717
Grand Erg Occidental,29.64870262145996,358.8742370605469,l,925.0218968669877,4323.830813807773,22.97531450183166,l,925.0218968669877,4323.830813807773,22.97531450183166,6.220557592029274,21.918940480493564
Ergs Iguidi \& Chech,26.276338577270508,358.030517578125,l,1650.2461063262797,33021.199275675826,51.01645558647253,l,1650.2461063262797,33021.199275675826,51.01645558647253,8.3109519474341,18.0411670482423
El Djouf,17.002336502075195,357.749267578125,l,821.4828515016437,23920.147645943263,22.753577984739003,b,337.5070081006402,455.4378977429948,18.847603952876014,1.9346997064757772,8.492523128696575
Ergs Iguidi \& Chech,24.59015655517578,357.749267578125,l,620.0699578977564,3786.7471939813145,28.63812401527495,l,433.80076028860475,1924.4588780728989,22.122481743782973,10.159207971989774,15.894352045657698
Central Grand Sand Sea,29.367671966552734,24.749948501586914,s,1529.7287428399536,4136.69460297622,39.673779904424975,s,1529.7287428399536,4136.69460297622,39.673779904424975,2.2938322233652864,9.115286905684602
Ergs Iguidi \& Chech,27.681489944458008,354.655517578125,s,1636.6611765359153,3548.5372690273653,30.41201615201622,s,1636.6611765359153,3548.5372690273653,30.41201615201622,1.5502861223026345,19.279086064417786
Northwest Takla Makan,39.76579284667969,80.15608215332031,b,574.9182524658198,947.0229967723391,17.227221712583503,b,274.1956583630807,411.66750044781566,9.449386959179469,4.903558454229635,7.5946580480948365
Grand Erg Oriental,30.491792678833008,8.718731880187988,s,1691.2981694647024,3021.7387334861155,128.18076353471787,s,1691.2981694647024,3021.7387334861155,128.18076353471787,2.44529926187666,18.224992698311905
Rub Al Khali,23.466033935546875,54.84363555908203,l,2480.4530530594384,43703.949486965445,24.698036673090012,b,526.6321434752151,798.6331384327306,14.532270197149648,5.574697668786638,11.093181783071845
Grand Erg Oriental,31.334884643554688,6.749985694885254,s,1394.174588769681,2373.1328413860556,26.096682396289864,s,1394.174588769681,2373.1328413860556,26.096682396289864,1.9877772989353182,18.731570163476054
Idehan Murzuk,25.433246612548828,12.93747329711914,s,1630.5470565559135,7916.200010586026,115.13242233657292,s,1630.5470565559135,7916.200010586026,115.13242233657292,0.9642865245563239,8.03943255866778
Rub Al Khali,20.37470054626465,54.28113555908203,s,1569.9485307059085,1876.8661810190906,88.26819045803924,s,1569.9485307059085,1876.8661810190906,88.26819045803924,1.0199997893348658,5.416777417830595
Aoukar,18.12645721435547,350.155517578125,b,414.7282973793934,1148.1764734141157,20.38270291736365,b,414.7282973793934,1148.1764734141157,20.38270291736365,10.13713166123768,18.361092796725114
Rub Al Khali,20.9367618560791,50.34364318847656,b,610.3099535705397,3315.6638055056787,13.099511163627852,b,610.3099535705397,3315.6638055056787,13.099511163627852,3.6188476196152854,6.265884809361201
Idehan Ubari,27.119428634643555,12.65622329711914,s,1909.546282786633,3678.021143313923,88.26819045803924,s,1909.546282786633,3678.021143313923,88.26819045803924,3.714000281843605,13.99128897334333
El Djouf,22.622943878173828,354.655517578125,l,1448.9569204624352,5419.805829188157,38.56509731896168,b,601.7556493558453,917.359007651845,25.49969946565578,8.816589709944198,14.497392077397686
Rub Al Khali,20.093669891357422,53.99988555908203,s,1207.2447236842304,1618.7556287242721,17.278391678066424,s,69.85739687882781,161.9522473160036,0.0,1.1963439287918636,5.230508272044306
Grand Erg Oriental,29.367671966552734,5.624988079071045,l,1514.350335422784,19246.20399490021,41.24299217923456,s,750.135924346,1871.912827934766,31.520698737479513,2.5862298705416396,16.05119003258827
Munga-Thirri,-24.871187210083008,136.6872100830078,l,383.6137057705528,5008.226076254541,16.54495550614455,l,191.25150926999913,612.4456830027348,10.336333027550102,11.438194231135386,18.5243467186661
El Djouf,20.9367618560791,352.124267578125,l,1327.4906578958603,44581.6069888215,32.06651170263068,l,1327.4906578958603,44581.6069888215,32.06651170263068,9.200399020994196,14.116808407002528
Rub Al Khali,21.498821258544922,52.03114318847656,l,542.8371679132852,5019.246037817062,11.68380878526703,b,279.95853570112405,710.9916038971517,7.232021788252877,4.238329678869014,7.416814842021468
Rub Al Khali,19.250579833984375,46.687400817871094,l,1077.015302426294,15256.427032958072,31.0772257032942,l,1077.015302426294,15256.427032958072,31.0772257032942,1.9095494291234898,5.838458649375619
